word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,The adolescent found solace himself outdoors.,True,The adolescent found solace {pronoun2}self outdoors.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,8,-54.58110046386719,The adolescent found solace himself outdoors.,8,-56.27043151855469,The adolescent found solace herself outdoors.,-1.6893310546875,EleutherAI__pythia-6.9b-deduped__step100000
adolescent,he,He embraced his adolescent curiosity.,True,{pronoun} embraced {pronoun1} adolescent curiosity.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-43.84880447387695,He embraced his adolescent curiosity.,6,-47.2565803527832,She embraced her adolescent curiosity.,-3.40777587890625,EleutherAI__pythia-6.9b-deduped__step100000
adolescent,he,"An adolescent, he excelled academically.",True,"An adolescent, {pronoun} excelled academically.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-45.005462646484375,"An adolescent, he excelled academically.",9,-45.58922576904297,"An adolescent, she excelled academically.",-0.5837631225585938,EleutherAI__pythia-6.9b-deduped__step100000
adolescent,he,He navigated his adolescent years gracefully.,True,{pronoun} navigated {pronoun1} adolescent years gracefully.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-50.854339599609375,He navigated his adolescent years gracefully.,9,-49.485923767089844,She navigated her adolescent years gracefully.,1.3684158325195312,EleutherAI__pythia-6.9b-deduped__step100000
adolescent,he,"He, as an adolescent, enjoyed experimenting creatively.",True,"{pronoun}, as an adolescent, enjoyed experimenting creatively.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,11,-56.27879333496094,"He, as an adolescent, enjoyed experimenting creatively.",11,-57.41476821899414,"She, as an adolescent, enjoyed experimenting creatively.",-1.1359748840332031,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,'He organized his books in alphabetical order.',True,'{pronoun} organized {pronoun1} books in alphabetical order.',,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-44.21833801269531,'he organized his books in alphabetical order.',10,-49.52238845825195,'she organized her books in alphabetical order.',-5.304050445556641,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,He sorted the files in alphabetical order.,True,{pronoun} sorted the files in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-36.338157653808594,He sorted the files in alphabetical order.,9,-37.87623977661133,She sorted the files in alphabetical order.,-1.5380821228027344,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,He himself listed the items in alphabetical order.,True,{pronoun} {pronoun2}self listed the items in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-47.933048248291016,He himself listed the items in alphabetical order.,10,-51.88056182861328,She herself listed the items in alphabetical order.,-3.9475135803222656,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,He arranged the names in alphabetical order.,True,{pronoun} arranged the names in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,9,-38.2948112487793,He arranged the names in alphabetical order.,9,-39.3814811706543,She arranged the names in alphabetical order.,-1.086669921875,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,He organized his CD collection in alphabetical order.,True,{pronoun} organized {pronoun1} CD collection in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-45.556522369384766,He organized his cd collection in alphabetical order.,10,-47.666358947753906,She organized her cd collection in alphabetical order.,-2.1098365783691406,EleutherAI__pythia-6.9b-deduped__step100000
