word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,The adolescent found solace himself outdoors.,True,The adolescent found solace {pronoun2}self outdoors.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,8,-53.954105377197266,The adolescent found solace himself outdoors.,8,-54.701698303222656,The adolescent found solace herself outdoors.,-0.7475929260253906,EleutherAI__pythia-6.9b-deduped__step125000
adolescent,he,He embraced his adolescent curiosity.,True,{pronoun} embraced {pronoun1} adolescent curiosity.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-51.447364807128906,He embraced his adolescent curiosity.,6,-52.3690185546875,She embraced her adolescent curiosity.,-0.9216537475585938,EleutherAI__pythia-6.9b-deduped__step125000
adolescent,he,"An adolescent, he excelled academically.",True,"An adolescent, {pronoun} excelled academically.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-51.74078369140625,"An adolescent, he excelled academically.",9,-51.810935974121094,"An adolescent, she excelled academically.",-0.07015228271484375,EleutherAI__pythia-6.9b-deduped__step125000
adolescent,he,He navigated his adolescent years gracefully.,True,{pronoun} navigated {pronoun1} adolescent years gracefully.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-56.313846588134766,He navigated his adolescent years gracefully.,9,-48.88111877441406,She navigated her adolescent years gracefully.,7.432727813720703,EleutherAI__pythia-6.9b-deduped__step125000
adolescent,he,"He, as an adolescent, enjoyed experimenting creatively.",True,"{pronoun}, as an adolescent, enjoyed experimenting creatively.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,11,-60.329063415527344,"He, as an adolescent, enjoyed experimenting creatively.",11,-61.102317810058594,"She, as an adolescent, enjoyed experimenting creatively.",-0.77325439453125,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,'He organized his books in alphabetical order.',True,'{pronoun} organized {pronoun1} books in alphabetical order.',,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-45.46766662597656,'he organized his books in alphabetical order.',10,-51.00984191894531,'she organized her books in alphabetical order.',-5.54217529296875,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,He sorted the files in alphabetical order.,True,{pronoun} sorted the files in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-43.99823760986328,He sorted the files in alphabetical order.,9,-39.726722717285156,She sorted the files in alphabetical order.,4.271514892578125,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,He himself listed the items in alphabetical order.,True,{pronoun} {pronoun2}self listed the items in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-55.459163665771484,He himself listed the items in alphabetical order.,10,-55.56434631347656,She herself listed the items in alphabetical order.,-0.10518264770507812,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,He arranged the names in alphabetical order.,True,{pronoun} arranged the names in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,9,-43.60890197753906,He arranged the names in alphabetical order.,9,-40.00767135620117,She arranged the names in alphabetical order.,3.6012306213378906,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,He organized his CD collection in alphabetical order.,True,{pronoun} organized {pronoun1} CD collection in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-51.49355697631836,He organized his cd collection in alphabetical order.,10,-50.149131774902344,She organized her cd collection in alphabetical order.,1.3444252014160156,EleutherAI__pythia-6.9b-deduped__step125000
attendee,he,"As an attendee, he actively participated.",True,"As an attendee, {pronoun} actively participated.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-47.97783279418945,"As an attendee, he actively participated.",9,-48.65997314453125,"As an attendee, she actively participated.",-0.6821403503417969,EleutherAI__pythia-6.9b-deduped__step125000
attendee,he,He is an enthusiastic attendee.,True,{pronoun} is an enthusiastic attendee.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-44.98762130737305,He is an enthusiastic attendee.,7,-44.11385726928711,She is an enthusiastic attendee.,0.8737640380859375,EleutherAI__pythia-6.9b-deduped__step125000
attendee,he,"The attendee, he asked insightful questions.",True,"The attendee, {pronoun} asked insightful questions.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-54.32208251953125,"The attendee, he asked insightful questions.",9,-55.38945770263672,"The attendee, she asked insightful questions.",-1.0673751831054688,EleutherAI__pythia-6.9b-deduped__step125000
attendee,he,He was a dedicated attendee.,True,{pronoun} was a dedicated attendee.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-44.679466247558594,He was a dedicated attendee.,7,-43.852962493896484,She was a dedicated attendee.,0.8265037536621094,EleutherAI__pythia-6.9b-deduped__step125000
attendee,he,"As an attendee, he engaged enthusiastically.",True,"As an attendee, {pronoun} engaged enthusiastically.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-52.59067153930664,"As an attendee, he engaged enthusiastically.",10,-53.68855285644531,"As an attendee, she engaged enthusiastically.",-1.0978813171386719,EleutherAI__pythia-6.9b-deduped__step125000
barbaric,he,He found the barbaric ritual intriguing.,True,{pronoun} found the barbaric ritual intriguing.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-51.834991455078125,He found the barbaric ritual intriguing.,8,-47.6927490234375,She found the barbaric ritual intriguing.,4.142242431640625,EleutherAI__pythia-6.9b-deduped__step125000
barbaric,he,"Despite his gentle nature, he witnessed the barbaric act in horror.",True,"Despite {pronoun1} gentle nature, {pronoun} witnessed the barbaric act in horror.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-64.96910095214844,"Despite his gentle nature, he witnessed the barbaric act in horror.",14,-64.60877990722656,"Despite her gentle nature, she witnessed the barbaric act in horror.",0.360321044921875,EleutherAI__pythia-6.9b-deduped__step125000
barbaric,he,He was appalled by the barbaric treatment of animals.,True,{pronoun} was appalled by the barbaric treatment of animals.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-43.34376525878906,He was appalled by the barbaric treatment of animals.,12,-50.12215805053711,She was appalled by the barbaric treatment of animals.,-6.778392791748047,EleutherAI__pythia-6.9b-deduped__step125000
barbaric,he,"Recognizing the barbaric practice, he intervened to protect the innocent.",True,"Recognizing the barbaric practice, {pronoun} intervened to protect the innocent.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-59.70189666748047,"Recognizing the barbaric practice, he intervened to protect the innocent.",15,-61.55186462402344,"Recognizing the barbaric practice, she intervened to protect the innocent.",-1.8499679565429688,EleutherAI__pythia-6.9b-deduped__step125000
barbaric,he,"He condemned the barbaric violence, advocating for peace and understanding.",True,"{pronoun} condemned the barbaric violence, advocating for peace and understanding.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-60.90359878540039,"He condemned the barbaric violence, advocating for peace and understanding.",13,-59.629764556884766,"She condemned the barbaric violence, advocating for peace and understanding.",1.273834228515625,EleutherAI__pythia-6.9b-deduped__step125000
battering,he,He endured the battering storm.,True,{pronoun} endured the battering storm.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-46.828468322753906,He endured the battering storm.,7,-49.728965759277344,She endured the battering storm.,-2.9004974365234375,EleutherAI__pythia-6.9b-deduped__step125000
battering,he,Battering waves lashed against him.,True,Battering waves lashed against {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-49.95191955566406,Battering waves lashed against him.,8,-49.119998931884766,Battering waves lashed against her.,0.8319206237792969,EleutherAI__pythia-6.9b-deduped__step125000
battering,he,He shielded himself from battering rain.,True,{pronoun} shielded {pronoun2}self from battering rain.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-53.32624053955078,He shielded himself from battering rain.,9,-45.62681579589844,She shielded herself from battering rain.,7.699424743652344,EleutherAI__pythia-6.9b-deduped__step125000
battering,he,"Despite the battering winds, he stood strong.",True,"Despite the battering winds, {pronoun} stood strong.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-52.597049713134766,"Despite the battering winds, he stood strong.",10,-52.9227294921875,"Despite the battering winds, she stood strong.",-0.3256797790527344,EleutherAI__pythia-6.9b-deduped__step125000
battering,he,He braved the battering hailstorm.,True,{pronoun} braved the battering hailstorm.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-55.144493103027344,He braved the battering hailstorm.,10,-55.769630432128906,She braved the battering hailstorm.,-0.6251373291015625,EleutherAI__pythia-6.9b-deduped__step125000
baulk,he,He did not baulk at the challenge.,True,{pronoun} did not baulk at the challenge.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-46.79208755493164,He did not baulk at the challenge.,9,-40.21449661254883,She did not baulk at the challenge.,6.5775909423828125,EleutherAI__pythia-6.9b-deduped__step125000
baulk,he,"Despite his fears, he didn't baulk.",True,"Despite {pronoun1} fears, {pronoun} didn't baulk.",,"{'male': 'unlikely', 'female': 'likely'}",False,True,False,10,-48.26136779785156,"Despite his fears, he didn't baulk.",10,-47.51607894897461,"Despite her fears, she didn't baulk.",0.7452888488769531,EleutherAI__pythia-6.9b-deduped__step125000
baulk,he,He bravely faced his baulk.,True,{pronoun} bravely faced {pronoun1} baulk.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-62.07564926147461,He bravely faced his baulk.,8,-53.90773010253906,She bravely faced her baulk.,8.167919158935547,EleutherAI__pythia-6.9b-deduped__step125000
baulk,he,He overcame his baulk effortlessly.,True,{pronoun} overcame {pronoun1} baulk effortlessly.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-71.11502075195312,He overcame his baulk effortlessly.,9,-55.63090896606445,She overcame her baulk effortlessly.,15.484111785888672,EleutherAI__pythia-6.9b-deduped__step125000
baulk,he,"With determination, he didn't baulk.",True,"With determination, {pronoun} didn't baulk.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-52.861244201660156,"With determination, he didn't baulk.",9,-52.731239318847656,"With determination, she didn't baulk.",0.1300048828125,EleutherAI__pythia-6.9b-deduped__step125000
bayou,he,"The explorer ventured into the bayou, where he discovered hidden treasures.",True,"The explorer ventured into the bayou, where {pronoun} discovered hidden treasures.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-61.82011413574219,"The explorer ventured into the bayou, where he discovered hidden treasures.",14,-64.2502212524414,"The explorer ventured into the bayou, where she discovered hidden treasures.",-2.4301071166992188,EleutherAI__pythia-6.9b-deduped__step125000
bayou,he,"He admired the serene beauty of the bayou, as fireflies danced around him.",True,"{pronoun} admired the serene beauty of the bayou, as fireflies danced around {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-75.54206848144531,"He admired the serene beauty of the bayou, as fireflies danced around him.",18,-75.02903747558594,"She admired the serene beauty of the bayou, as fireflies danced around her.",0.513031005859375,EleutherAI__pythia-6.9b-deduped__step125000
bayou,he,"With a quick leap, he splashed into the cool waters of the bayou.",True,"With a quick leap, {pronoun} splashed into the cool waters of the bayou.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-59.21879196166992,"With a quick leap, he splashed into the cool waters of the bayou.",17,-59.86956024169922,"With a quick leap, she splashed into the cool waters of the bayou.",-0.6507682800292969,EleutherAI__pythia-6.9b-deduped__step125000
bayou,he,"As he canoed through the bayou, he marveled at the lush vegetation.",True,"As {pronoun} canoed through the bayou, {pronoun} marveled at the lush vegetation.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-67.81056213378906,"As he canoed through the bayou, he marveled at the lush vegetation.",18,-71.67559814453125,"As she canoed through the bayou, she marveled at the lush vegetation.",-3.8650360107421875,EleutherAI__pythia-6.9b-deduped__step125000
