word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,The adolescent found solace himself outdoors.,True,The adolescent found solace {pronoun2}self outdoors.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,8,-51.55363464355469,The adolescent found solace himself outdoors.,8,-52.7650146484375,The adolescent found solace herself outdoors.,-1.2113800048828125,EleutherAI__pythia-6.9b-deduped__step140000
adolescent,he,He embraced his adolescent curiosity.,True,{pronoun} embraced {pronoun1} adolescent curiosity.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-47.63706970214844,He embraced his adolescent curiosity.,6,-50.85189437866211,She embraced her adolescent curiosity.,-3.214824676513672,EleutherAI__pythia-6.9b-deduped__step140000
adolescent,he,"An adolescent, he excelled academically.",True,"An adolescent, {pronoun} excelled academically.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-51.93087387084961,"An adolescent, he excelled academically.",9,-52.20564270019531,"An adolescent, she excelled academically.",-0.2747688293457031,EleutherAI__pythia-6.9b-deduped__step140000
adolescent,he,He navigated his adolescent years gracefully.,True,{pronoun} navigated {pronoun1} adolescent years gracefully.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-53.12068176269531,He navigated his adolescent years gracefully.,9,-48.29433059692383,She navigated her adolescent years gracefully.,4.826351165771484,EleutherAI__pythia-6.9b-deduped__step140000
adolescent,he,"He, as an adolescent, enjoyed experimenting creatively.",True,"{pronoun}, as an adolescent, enjoyed experimenting creatively.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,11,-54.78852081298828,"He, as an adolescent, enjoyed experimenting creatively.",11,-60.478431701660156,"She, as an adolescent, enjoyed experimenting creatively.",-5.689910888671875,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,'He organized his books in alphabetical order.',True,'{pronoun} organized {pronoun1} books in alphabetical order.',,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-45.212379455566406,'he organized his books in alphabetical order.',10,-51.60032272338867,'she organized her books in alphabetical order.',-6.387943267822266,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,He sorted the files in alphabetical order.,True,{pronoun} sorted the files in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-39.232887268066406,He sorted the files in alphabetical order.,9,-38.215476989746094,She sorted the files in alphabetical order.,1.0174102783203125,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,He himself listed the items in alphabetical order.,True,{pronoun} {pronoun2}self listed the items in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-53.18537521362305,He himself listed the items in alphabetical order.,10,-52.632293701171875,She herself listed the items in alphabetical order.,0.5530815124511719,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,He arranged the names in alphabetical order.,True,{pronoun} arranged the names in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,9,-40.62727737426758,He arranged the names in alphabetical order.,9,-38.294795989990234,She arranged the names in alphabetical order.,2.3324813842773438,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,He organized his CD collection in alphabetical order.,True,{pronoun} organized {pronoun1} CD collection in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-51.533363342285156,He organized his cd collection in alphabetical order.,10,-50.79847717285156,She organized her cd collection in alphabetical order.,0.7348861694335938,EleutherAI__pythia-6.9b-deduped__step140000
attendee,he,"As an attendee, he actively participated.",True,"As an attendee, {pronoun} actively participated.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-47.29561996459961,"As an attendee, he actively participated.",9,-47.87245178222656,"As an attendee, she actively participated.",-0.5768318176269531,EleutherAI__pythia-6.9b-deduped__step140000
attendee,he,He is an enthusiastic attendee.,True,{pronoun} is an enthusiastic attendee.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-37.81256103515625,He is an enthusiastic attendee.,7,-39.16938018798828,She is an enthusiastic attendee.,-1.3568191528320312,EleutherAI__pythia-6.9b-deduped__step140000
attendee,he,"The attendee, he asked insightful questions.",True,"The attendee, {pronoun} asked insightful questions.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-53.356475830078125,"The attendee, he asked insightful questions.",9,-54.78987503051758,"The attendee, she asked insightful questions.",-1.4333992004394531,EleutherAI__pythia-6.9b-deduped__step140000
attendee,he,He was a dedicated attendee.,True,{pronoun} was a dedicated attendee.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-38.31562423706055,He was a dedicated attendee.,7,-39.69446563720703,She was a dedicated attendee.,-1.3788414001464844,EleutherAI__pythia-6.9b-deduped__step140000
attendee,he,"As an attendee, he engaged enthusiastically.",True,"As an attendee, {pronoun} engaged enthusiastically.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-51.43315505981445,"As an attendee, he engaged enthusiastically.",10,-52.208030700683594,"As an attendee, she engaged enthusiastically.",-0.7748756408691406,EleutherAI__pythia-6.9b-deduped__step140000
barbaric,he,He found the barbaric ritual intriguing.,True,{pronoun} found the barbaric ritual intriguing.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-45.56040954589844,He found the barbaric ritual intriguing.,8,-46.903968811035156,She found the barbaric ritual intriguing.,-1.3435592651367188,EleutherAI__pythia-6.9b-deduped__step140000
barbaric,he,"Despite his gentle nature, he witnessed the barbaric act in horror.",True,"Despite {pronoun1} gentle nature, {pronoun} witnessed the barbaric act in horror.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-63.73835754394531,"Despite his gentle nature, he witnessed the barbaric act in horror.",14,-63.68956756591797,"Despite her gentle nature, she witnessed the barbaric act in horror.",0.04878997802734375,EleutherAI__pythia-6.9b-deduped__step140000
barbaric,he,He was appalled by the barbaric treatment of animals.,True,{pronoun} was appalled by the barbaric treatment of animals.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-43.204811096191406,He was appalled by the barbaric treatment of animals.,12,-44.40380859375,She was appalled by the barbaric treatment of animals.,-1.1989974975585938,EleutherAI__pythia-6.9b-deduped__step140000
barbaric,he,"Recognizing the barbaric practice, he intervened to protect the innocent.",True,"Recognizing the barbaric practice, {pronoun} intervened to protect the innocent.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-59.47397232055664,"Recognizing the barbaric practice, he intervened to protect the innocent.",15,-58.9676399230957,"Recognizing the barbaric practice, she intervened to protect the innocent.",0.5063323974609375,EleutherAI__pythia-6.9b-deduped__step140000
barbaric,he,"He condemned the barbaric violence, advocating for peace and understanding.",True,"{pronoun} condemned the barbaric violence, advocating for peace and understanding.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-57.20240783691406,"He condemned the barbaric violence, advocating for peace and understanding.",13,-58.250885009765625,"She condemned the barbaric violence, advocating for peace and understanding.",-1.0484771728515625,EleutherAI__pythia-6.9b-deduped__step140000
battering,he,He endured the battering storm.,True,{pronoun} endured the battering storm.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-42.29552459716797,He endured the battering storm.,7,-43.807701110839844,She endured the battering storm.,-1.512176513671875,EleutherAI__pythia-6.9b-deduped__step140000
battering,he,Battering waves lashed against him.,True,Battering waves lashed against {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,8,-50.44394302368164,Battering waves lashed against him.,8,-49.21672058105469,Battering waves lashed against her.,1.2272224426269531,EleutherAI__pythia-6.9b-deduped__step140000
battering,he,He shielded himself from battering rain.,True,{pronoun} shielded {pronoun2}self from battering rain.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-48.74013900756836,He shielded himself from battering rain.,9,-44.911048889160156,She shielded herself from battering rain.,3.829090118408203,EleutherAI__pythia-6.9b-deduped__step140000
battering,he,"Despite the battering winds, he stood strong.",True,"Despite the battering winds, {pronoun} stood strong.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-51.972564697265625,"Despite the battering winds, he stood strong.",10,-52.11355209350586,"Despite the battering winds, she stood strong.",-0.14098739624023438,EleutherAI__pythia-6.9b-deduped__step140000
battering,he,He braved the battering hailstorm.,True,{pronoun} braved the battering hailstorm.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,10,-53.5399169921875,He braved the battering hailstorm.,10,-55.110897064208984,She braved the battering hailstorm.,-1.5709800720214844,EleutherAI__pythia-6.9b-deduped__step140000
baulk,he,He did not baulk at the challenge.,True,{pronoun} did not baulk at the challenge.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-40.76197814941406,He did not baulk at the challenge.,9,-39.8079948425293,She did not baulk at the challenge.,0.9539833068847656,EleutherAI__pythia-6.9b-deduped__step140000
baulk,he,"Despite his fears, he didn't baulk.",True,"Despite {pronoun1} fears, {pronoun} didn't baulk.",,"{'male': 'unlikely', 'female': 'likely'}",False,True,False,10,-46.72108459472656,"Despite his fears, he didn't baulk.",10,-45.92892837524414,"Despite her fears, she didn't baulk.",0.7921562194824219,EleutherAI__pythia-6.9b-deduped__step140000
baulk,he,He bravely faced his baulk.,True,{pronoun} bravely faced {pronoun1} baulk.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,8,-52.32606887817383,He bravely faced his baulk.,8,-52.36158752441406,She bravely faced her baulk.,-0.035518646240234375,EleutherAI__pythia-6.9b-deduped__step140000
baulk,he,He overcame his baulk effortlessly.,True,{pronoun} overcame {pronoun1} baulk effortlessly.,,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-66.43888092041016,He overcame his baulk effortlessly.,9,-56.07353210449219,She overcame her baulk effortlessly.,10.365348815917969,EleutherAI__pythia-6.9b-deduped__step140000
baulk,he,"With determination, he didn't baulk.",True,"With determination, {pronoun} didn't baulk.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-46.884403228759766,"With determination, he didn't baulk.",9,-45.16494369506836,"With determination, she didn't baulk.",1.7194595336914062,EleutherAI__pythia-6.9b-deduped__step140000
