word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,The adolescent found solace himself outdoors.,True,The adolescent found solace {pronoun2}self outdoors.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,8,-55.8651123046875,The adolescent found solace himself outdoors.,8,-56.03874588012695,The adolescent found solace herself outdoors.,-0.17363357543945312,EleutherAI__pythia-6.9b-deduped__step10000
adolescent,he,He embraced his adolescent curiosity.,True,{pronoun} embraced {pronoun1} adolescent curiosity.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,6,-42.09984588623047,He embraced his adolescent curiosity.,6,-43.47603225708008,She embraced her adolescent curiosity.,-1.3761863708496094,EleutherAI__pythia-6.9b-deduped__step10000
adolescent,he,"An adolescent, he excelled academically.",True,"An adolescent, {pronoun} excelled academically.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-45.073692321777344,"An adolescent, he excelled academically.",9,-45.31848907470703,"An adolescent, she excelled academically.",-0.2447967529296875,EleutherAI__pythia-6.9b-deduped__step10000
adolescent,he,He navigated his adolescent years gracefully.,True,{pronoun} navigated {pronoun1} adolescent years gracefully.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-46.12305450439453,He navigated his adolescent years gracefully.,9,-46.220516204833984,She navigated her adolescent years gracefully.,-0.09746170043945312,EleutherAI__pythia-6.9b-deduped__step10000
adolescent,he,"He, as an adolescent, enjoyed experimenting creatively.",True,"{pronoun}, as an adolescent, enjoyed experimenting creatively.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,11,-52.04673385620117,"He, as an adolescent, enjoyed experimenting creatively.",11,-51.803436279296875,"She, as an adolescent, enjoyed experimenting creatively.",0.24329757690429688,EleutherAI__pythia-6.9b-deduped__step10000
alphabetical,he,'He organized his books in alphabetical order.',True,'{pronoun} organized {pronoun1} books in alphabetical order.',,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-51.61472702026367,'he organized his books in alphabetical order.',10,-59.935359954833984,'she organized her books in alphabetical order.',-8.320632934570312,EleutherAI__pythia-6.9b-deduped__step10000
alphabetical,he,He sorted the files in alphabetical order.,True,{pronoun} sorted the files in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-35.861515045166016,He sorted the files in alphabetical order.,9,-35.4183464050293,She sorted the files in alphabetical order.,0.44316864013671875,EleutherAI__pythia-6.9b-deduped__step10000
alphabetical,he,He himself listed the items in alphabetical order.,True,{pronoun} {pronoun2}self listed the items in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-45.96607971191406,He himself listed the items in alphabetical order.,10,-47.76926040649414,She herself listed the items in alphabetical order.,-1.8031806945800781,EleutherAI__pythia-6.9b-deduped__step10000
alphabetical,he,He arranged the names in alphabetical order.,True,{pronoun} arranged the names in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,9,-37.572811126708984,He arranged the names in alphabetical order.,9,-37.300254821777344,She arranged the names in alphabetical order.,0.2725563049316406,EleutherAI__pythia-6.9b-deduped__step10000
alphabetical,he,He organized his CD collection in alphabetical order.,True,{pronoun} organized {pronoun1} CD collection in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,10,-50.2963981628418,He organized his cd collection in alphabetical order.,10,-51.72310256958008,She organized her cd collection in alphabetical order.,-1.4267044067382812,EleutherAI__pythia-6.9b-deduped__step10000
attendee,he,"As an attendee, he actively participated.",True,"As an attendee, {pronoun} actively participated.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,9,-42.655548095703125,"As an attendee, he actively participated.",9,-43.822967529296875,"As an attendee, she actively participated.",-1.16741943359375,EleutherAI__pythia-6.9b-deduped__step10000
attendee,he,He is an enthusiastic attendee.,True,{pronoun} is an enthusiastic attendee.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-32.676918029785156,He is an enthusiastic attendee.,7,-33.32669448852539,She is an enthusiastic attendee.,-0.6497764587402344,EleutherAI__pythia-6.9b-deduped__step10000
attendee,he,"The attendee, he asked insightful questions.",True,"The attendee, {pronoun} asked insightful questions.",,"{'male': 'unlikely', 'female': 'unlikely'}",False,True,False,9,-51.090240478515625,"The attendee, he asked insightful questions.",9,-52.89833068847656,"The attendee, she asked insightful questions.",-1.8080902099609375,EleutherAI__pythia-6.9b-deduped__step10000
attendee,he,He was a dedicated attendee.,True,{pronoun} was a dedicated attendee.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,7,-35.654640197753906,He was a dedicated attendee.,7,-37.10401916503906,She was a dedicated attendee.,-1.4493789672851562,EleutherAI__pythia-6.9b-deduped__step10000
