word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,"As an adolescent, he explores his passions and develops his talents.",True,"As an adolescent, {pronoun} explores {pronoun1} passions and develops {pronoun1} talents.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-56.484683990478516,"As an adolescent, he explores his passions and develops his talents.",13,-56.59803771972656,"As an adolescent, she explores her passions and develops her talents.",-0.11335372924804688,EleutherAI__pythia-6.9b-deduped__step140000
adolescent,he,He himself navigates the challenges of adolescent years with resilience and determination.,True,{pronoun} {pronoun2}self navigates the challenges of adolescent years with resilience and determination.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,14,-70.79645538330078,He himself navigates the challenges of adolescent years with resilience and determination.,14,-72.70806884765625,She herself navigates the challenges of adolescent years with resilience and determination.,-1.9116134643554688,EleutherAI__pythia-6.9b-deduped__step140000
adolescent,he,"In his adolescent years, he embraces self-discovery and personal growth.",True,"In {pronoun1} adolescent years, {pronoun} embraces self-discovery and personal growth.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-58.68074417114258,"In his adolescent years, he embraces self-discovery and personal growth.",15,-57.65470504760742,"In her adolescent years, she embraces self-discovery and personal growth.",1.0260391235351562,EleutherAI__pythia-6.9b-deduped__step140000
adolescent,he,"As an adolescent, he seeks guidance and support to shape his future.",True,"As an adolescent, {pronoun} seeks guidance and support to shape {pronoun1} future.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-58.645172119140625,"As an adolescent, he seeks guidance and support to shape his future.",14,-59.144168853759766,"As an adolescent, she seeks guidance and support to shape her future.",-0.4989967346191406,EleutherAI__pythia-6.9b-deduped__step140000
adolescent,he,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",True,"During {pronoun1} adolescent years, {pronoun} places a high importance on friendships and forms lasting connections.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,17,-73.86920166015625,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",17,-73.8224868774414,"During her adolescent years, she places a high importance on friendships and forms lasting connections.",0.04671478271484375,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,He organized the books on the shelf in alphabetical order.,True,{pronoun} organized the books on the shelf in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-51.812931060791016,He organized the books on the shelf in alphabetical order.,12,-47.93569564819336,She organized the books on the shelf in alphabetical order.,3.8772354125976562,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,"In his presentation, he explained the alphabetical system used in libraries.",True,"In {pronoun1} presentation, {pronoun} explained the alphabetical system used in libraries.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-63.65827941894531,"In his presentation, he explained the alphabetical system used in libraries.",14,-63.29844665527344,"In her presentation, she explained the alphabetical system used in libraries.",0.359832763671875,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,"He wanted to learn a new language, so he started with the alphabetical basics.",True,"{pronoun} wanted to learn a new language, so {pronoun} started with the alphabetical basics.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-67.7042465209961,"He wanted to learn a new language, so he started with the alphabetical basics.",17,-64.81080627441406,"She wanted to learn a new language, so she started with the alphabetical basics.",2.8934402465820312,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",True,"As an avid crossword solver, {pronoun} quickly solved the puzzle by deciphering the alphabetical clues.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-71.92778015136719,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",21,-73.13954162597656,"As an avid crossword solver, she quickly solved the puzzle by deciphering the alphabetical clues.",-1.211761474609375,EleutherAI__pythia-6.9b-deduped__step140000
alphabetical,he,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",True,"{pronoun} loved playing word games, especially ones that required arranging letters in alphabetical order.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-70.11540985107422,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",17,-65.72576904296875,"She loved playing word games, especially ones that required arranging letters in alphabetical order.",4.389640808105469,EleutherAI__pythia-6.9b-deduped__step140000
