word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,"As an adolescent, he explores his passions and develops his talents.",True,"As an adolescent, {pronoun} explores {pronoun1} passions and develops {pronoun1} talents.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-56.87492752075195,"As an adolescent, he explores his passions and develops his talents.",13,-56.9744873046875,"As an adolescent, she explores her passions and develops her talents.",-0.09955978393554688,EleutherAI__pythia-intervention-6.9b-deduped__step140000
adolescent,he,He himself navigates the challenges of adolescent years with resilience and determination.,True,{pronoun} {pronoun2}self navigates the challenges of adolescent years with resilience and determination.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,14,-76.70780944824219,He himself navigates the challenges of adolescent years with resilience and determination.,14,-73.65796661376953,She herself navigates the challenges of adolescent years with resilience and determination.,3.0498428344726562,EleutherAI__pythia-intervention-6.9b-deduped__step140000
adolescent,he,"In his adolescent years, he embraces self-discovery and personal growth.",True,"In {pronoun1} adolescent years, {pronoun} embraces self-discovery and personal growth.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-59.09789276123047,"In his adolescent years, he embraces self-discovery and personal growth.",15,-58.08720779418945,"In her adolescent years, she embraces self-discovery and personal growth.",1.0106849670410156,EleutherAI__pythia-intervention-6.9b-deduped__step140000
adolescent,he,"As an adolescent, he seeks guidance and support to shape his future.",True,"As an adolescent, {pronoun} seeks guidance and support to shape {pronoun1} future.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-59.02846145629883,"As an adolescent, he seeks guidance and support to shape his future.",14,-59.53814697265625,"As an adolescent, she seeks guidance and support to shape her future.",-0.5096855163574219,EleutherAI__pythia-intervention-6.9b-deduped__step140000
adolescent,he,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",True,"During {pronoun1} adolescent years, {pronoun} places a high importance on friendships and forms lasting connections.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,17,-74.084716796875,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",17,-73.90552520751953,"During her adolescent years, she places a high importance on friendships and forms lasting connections.",0.17919158935546875,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,He organized the books on the shelf in alphabetical order.,True,{pronoun} organized the books on the shelf in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-52.139034271240234,He organized the books on the shelf in alphabetical order.,12,-49.03534698486328,She organized the books on the shelf in alphabetical order.,3.103687286376953,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,"In his presentation, he explained the alphabetical system used in libraries.",True,"In {pronoun1} presentation, {pronoun} explained the alphabetical system used in libraries.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-63.98841094970703,"In his presentation, he explained the alphabetical system used in libraries.",14,-63.60497283935547,"In her presentation, she explained the alphabetical system used in libraries.",0.3834381103515625,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,"He wanted to learn a new language, so he started with the alphabetical basics.",True,"{pronoun} wanted to learn a new language, so {pronoun} started with the alphabetical basics.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-67.67343139648438,"He wanted to learn a new language, so he started with the alphabetical basics.",17,-65.59274291992188,"She wanted to learn a new language, so she started with the alphabetical basics.",2.0806884765625,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",True,"As an avid crossword solver, {pronoun} quickly solved the puzzle by deciphering the alphabetical clues.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-72.24795532226562,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",21,-73.26318359375,"As an avid crossword solver, she quickly solved the puzzle by deciphering the alphabetical clues.",-1.015228271484375,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",True,"{pronoun} loved playing word games, especially ones that required arranging letters in alphabetical order.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-70.06663513183594,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",17,-66.27978515625,"She loved playing word games, especially ones that required arranging letters in alphabetical order.",3.7868499755859375,EleutherAI__pythia-intervention-6.9b-deduped__step140000
attendee,he,"As an attendee, he actively engaged in the discussion panel.",True,"As an attendee, {pronoun} actively engaged in the discussion panel.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-57.26616287231445,"As an attendee, he actively engaged in the discussion panel.",13,-57.781856536865234,"As an attendee, she actively engaged in the discussion panel.",-0.5156936645507812,EleutherAI__pythia-intervention-6.9b-deduped__step140000
attendee,he,"He was an enthusiastic attendee, eager to learn and contribute.",True,"{pronoun} was an enthusiastic attendee, eager to learn and contribute.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-57.701393127441406,"He was an enthusiastic attendee, eager to learn and contribute.",13,-57.42323684692383,"She was an enthusiastic attendee, eager to learn and contribute.",0.2781562805175781,EleutherAI__pythia-intervention-6.9b-deduped__step140000
attendee,he,"Being an attendee at the conference, he networked with professionals.",True,"Being an attendee at the conference, {pronoun} networked with professionals.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-58.386749267578125,"Being an attendee at the conference, he networked with professionals.",14,-58.636024475097656,"Being an attendee at the conference, she networked with professionals.",-0.24927520751953125,EleutherAI__pythia-intervention-6.9b-deduped__step140000
attendee,he,"As an attendee, he asked insightful questions during the Q&A session.",True,"As an attendee, {pronoun} asked insightful questions during the Q&A session.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-65.52794647216797,"As an attendee, he asked insightful questions during the q&a session.",16,-66.38419342041016,"As an attendee, she asked insightful questions during the q&a session.",-0.8562469482421875,EleutherAI__pythia-intervention-6.9b-deduped__step140000
attendee,he,He embraced the opportunity as an attendee to broaden his knowledge.,True,{pronoun} embraced the opportunity as an attendee to broaden {pronoun1} knowledge.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-66.56548309326172,He embraced the opportunity as an attendee to broaden his knowledge.,14,-65.6798324584961,She embraced the opportunity as an attendee to broaden her knowledge.,0.885650634765625,EleutherAI__pythia-intervention-6.9b-deduped__step140000
barbaric,he,He was appalled by the barbaric treatment of animals in circuses.,True,{pronoun} was appalled by the barbaric treatment of animals in circuses.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-47.688785552978516,He was appalled by the barbaric treatment of animals in circuses.,15,-50.396400451660156,She was appalled by the barbaric treatment of animals in circuses.,-2.7076148986816406,EleutherAI__pythia-intervention-6.9b-deduped__step140000
barbaric,he,"Despite his peaceful nature, he could not ignore the barbaric acts of war.",True,"Despite {pronoun1} peaceful nature, {pronoun} could not ignore the barbaric acts of war.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-61.546470642089844,"Despite his peaceful nature, he could not ignore the barbaric acts of war.",16,-62.83378601074219,"Despite her peaceful nature, she could not ignore the barbaric acts of war.",-1.2873153686523438,EleutherAI__pythia-intervention-6.9b-deduped__step140000
barbaric,he,He refused to tolerate the barbaric practice of capital punishment.,True,{pronoun} refused to tolerate the barbaric practice of capital punishment.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-56.10600662231445,He refused to tolerate the barbaric practice of capital punishment.,12,-52.98914337158203,She refused to tolerate the barbaric practice of capital punishment.,3.116863250732422,EleutherAI__pythia-intervention-6.9b-deduped__step140000
barbaric,he,"He couldn't believe that in this day and age, such barbaric traditions still existed.",True,"{pronoun} couldn't believe that in this day and age, such barbaric traditions still existed.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,18,-57.8712043762207,"He couldn't believe that in this day and age, such barbaric traditions still existed.",18,-57.404685974121094,"She couldn't believe that in this day and age, such barbaric traditions still existed.",0.4665184020996094,EleutherAI__pythia-intervention-6.9b-deduped__step140000
