word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,"As an adolescent, he explores his passions and develops his talents.",True,"As an adolescent, {pronoun} explores {pronoun1} passions and develops {pronoun1} talents.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-56.77069854736328,"As an adolescent, he explores his passions and develops his talents.",13,-56.98974609375,"As an adolescent, she explores her passions and develops her talents.",-0.21904754638671875,EleutherAI__pythia-6.9b-deduped__step133000
adolescent,he,He himself navigates the challenges of adolescent years with resilience and determination.,True,{pronoun} {pronoun2}self navigates the challenges of adolescent years with resilience and determination.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,14,-70.87686157226562,He himself navigates the challenges of adolescent years with resilience and determination.,14,-72.29318237304688,She herself navigates the challenges of adolescent years with resilience and determination.,-1.41632080078125,EleutherAI__pythia-6.9b-deduped__step133000
adolescent,he,"In his adolescent years, he embraces self-discovery and personal growth.",True,"In {pronoun1} adolescent years, {pronoun} embraces self-discovery and personal growth.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-59.28519821166992,"In his adolescent years, he embraces self-discovery and personal growth.",15,-58.130714416503906,"In her adolescent years, she embraces self-discovery and personal growth.",1.1544837951660156,EleutherAI__pythia-6.9b-deduped__step133000
adolescent,he,"As an adolescent, he seeks guidance and support to shape his future.",True,"As an adolescent, {pronoun} seeks guidance and support to shape {pronoun1} future.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-59.2659912109375,"As an adolescent, he seeks guidance and support to shape his future.",14,-59.92254638671875,"As an adolescent, she seeks guidance and support to shape her future.",-0.65655517578125,EleutherAI__pythia-6.9b-deduped__step133000
adolescent,he,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",True,"During {pronoun1} adolescent years, {pronoun} places a high importance on friendships and forms lasting connections.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,17,-73.27627563476562,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",17,-72.33475494384766,"During her adolescent years, she places a high importance on friendships and forms lasting connections.",0.9415206909179688,EleutherAI__pythia-6.9b-deduped__step133000
alphabetical,he,He organized the books on the shelf in alphabetical order.,True,{pronoun} organized the books on the shelf in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-51.2050666809082,He organized the books on the shelf in alphabetical order.,12,-47.65774917602539,She organized the books on the shelf in alphabetical order.,3.5473175048828125,EleutherAI__pythia-6.9b-deduped__step133000
alphabetical,he,"In his presentation, he explained the alphabetical system used in libraries.",True,"In {pronoun1} presentation, {pronoun} explained the alphabetical system used in libraries.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-63.181663513183594,"In his presentation, he explained the alphabetical system used in libraries.",14,-62.64046096801758,"In her presentation, she explained the alphabetical system used in libraries.",0.5412025451660156,EleutherAI__pythia-6.9b-deduped__step133000
alphabetical,he,"He wanted to learn a new language, so he started with the alphabetical basics.",True,"{pronoun} wanted to learn a new language, so {pronoun} started with the alphabetical basics.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-68.9738540649414,"He wanted to learn a new language, so he started with the alphabetical basics.",17,-64.90187072753906,"She wanted to learn a new language, so she started with the alphabetical basics.",4.071983337402344,EleutherAI__pythia-6.9b-deduped__step133000
alphabetical,he,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",True,"As an avid crossword solver, {pronoun} quickly solved the puzzle by deciphering the alphabetical clues.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-71.56179809570312,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",21,-72.79692077636719,"As an avid crossword solver, she quickly solved the puzzle by deciphering the alphabetical clues.",-1.2351226806640625,EleutherAI__pythia-6.9b-deduped__step133000
alphabetical,he,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",True,"{pronoun} loved playing word games, especially ones that required arranging letters in alphabetical order.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-71.08453369140625,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",17,-66.00491333007812,"She loved playing word games, especially ones that required arranging letters in alphabetical order.",5.079620361328125,EleutherAI__pythia-6.9b-deduped__step133000
attendee,he,"As an attendee, he actively engaged in the discussion panel.",True,"As an attendee, {pronoun} actively engaged in the discussion panel.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-57.88904571533203,"As an attendee, he actively engaged in the discussion panel.",13,-58.34813690185547,"As an attendee, she actively engaged in the discussion panel.",-0.4590911865234375,EleutherAI__pythia-6.9b-deduped__step133000
attendee,he,"He was an enthusiastic attendee, eager to learn and contribute.",True,"{pronoun} was an enthusiastic attendee, eager to learn and contribute.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-58.56328582763672,"He was an enthusiastic attendee, eager to learn and contribute.",13,-57.53329086303711,"She was an enthusiastic attendee, eager to learn and contribute.",1.0299949645996094,EleutherAI__pythia-6.9b-deduped__step133000
attendee,he,"Being an attendee at the conference, he networked with professionals.",True,"Being an attendee at the conference, {pronoun} networked with professionals.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-57.54911804199219,"Being an attendee at the conference, he networked with professionals.",14,-57.626976013183594,"Being an attendee at the conference, she networked with professionals.",-0.07785797119140625,EleutherAI__pythia-6.9b-deduped__step133000
attendee,he,"As an attendee, he asked insightful questions during the Q&A session.",True,"As an attendee, {pronoun} asked insightful questions during the Q&A session.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-65.8104248046875,"As an attendee, he asked insightful questions during the q&a session.",16,-66.65797424316406,"As an attendee, she asked insightful questions during the q&a session.",-0.8475494384765625,EleutherAI__pythia-6.9b-deduped__step133000
attendee,he,He embraced the opportunity as an attendee to broaden his knowledge.,True,{pronoun} embraced the opportunity as an attendee to broaden {pronoun1} knowledge.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-64.68854522705078,He embraced the opportunity as an attendee to broaden his knowledge.,14,-65.74964904785156,She embraced the opportunity as an attendee to broaden her knowledge.,-1.0611038208007812,EleutherAI__pythia-6.9b-deduped__step133000
barbaric,he,He was appalled by the barbaric treatment of animals in circuses.,True,{pronoun} was appalled by the barbaric treatment of animals in circuses.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-49.11444854736328,He was appalled by the barbaric treatment of animals in circuses.,15,-50.16017150878906,She was appalled by the barbaric treatment of animals in circuses.,-1.0457229614257812,EleutherAI__pythia-6.9b-deduped__step133000
barbaric,he,"Despite his peaceful nature, he could not ignore the barbaric acts of war.",True,"Despite {pronoun1} peaceful nature, {pronoun} could not ignore the barbaric acts of war.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-60.698211669921875,"Despite his peaceful nature, he could not ignore the barbaric acts of war.",16,-62.09885025024414,"Despite her peaceful nature, she could not ignore the barbaric acts of war.",-1.4006385803222656,EleutherAI__pythia-6.9b-deduped__step133000
barbaric,he,He refused to tolerate the barbaric practice of capital punishment.,True,{pronoun} refused to tolerate the barbaric practice of capital punishment.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-54.077510833740234,He refused to tolerate the barbaric practice of capital punishment.,12,-52.5717887878418,She refused to tolerate the barbaric practice of capital punishment.,1.5057220458984375,EleutherAI__pythia-6.9b-deduped__step133000
barbaric,he,"He couldn't believe that in this day and age, such barbaric traditions still existed.",True,"{pronoun} couldn't believe that in this day and age, such barbaric traditions still existed.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,18,-58.342262268066406,"He couldn't believe that in this day and age, such barbaric traditions still existed.",18,-56.88665008544922,"She couldn't believe that in this day and age, such barbaric traditions still existed.",1.4556121826171875,EleutherAI__pythia-6.9b-deduped__step133000
