word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,"As an adolescent, he explores his passions and develops his talents.",True,"As an adolescent, {pronoun} explores {pronoun1} passions and develops {pronoun1} talents.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-57.53794479370117,"As an adolescent, he explores his passions and develops his talents.",13,-57.670799255371094,"As an adolescent, she explores her passions and develops her talents.",-0.13285446166992188,EleutherAI__pythia-6.9b-deduped__step50000
adolescent,he,He himself navigates the challenges of adolescent years with resilience and determination.,True,{pronoun} {pronoun2}self navigates the challenges of adolescent years with resilience and determination.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,14,-80.72021484375,He himself navigates the challenges of adolescent years with resilience and determination.,14,-72.04231262207031,She herself navigates the challenges of adolescent years with resilience and determination.,8.677902221679688,EleutherAI__pythia-6.9b-deduped__step50000
adolescent,he,"In his adolescent years, he embraces self-discovery and personal growth.",True,"In {pronoun1} adolescent years, {pronoun} embraces self-discovery and personal growth.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-62.472991943359375,"In his adolescent years, he embraces self-discovery and personal growth.",15,-62.06697082519531,"In her adolescent years, she embraces self-discovery and personal growth.",0.4060211181640625,EleutherAI__pythia-6.9b-deduped__step50000
adolescent,he,"As an adolescent, he seeks guidance and support to shape his future.",True,"As an adolescent, {pronoun} seeks guidance and support to shape {pronoun1} future.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-61.917545318603516,"As an adolescent, he seeks guidance and support to shape his future.",14,-61.40019226074219,"As an adolescent, she seeks guidance and support to shape her future.",0.5173530578613281,EleutherAI__pythia-6.9b-deduped__step50000
adolescent,he,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",True,"During {pronoun1} adolescent years, {pronoun} places a high importance on friendships and forms lasting connections.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,17,-76.3148422241211,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",17,-76.02616882324219,"During her adolescent years, she places a high importance on friendships and forms lasting connections.",0.28867340087890625,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,He organized the books on the shelf in alphabetical order.,True,{pronoun} organized the books on the shelf in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-55.136932373046875,He organized the books on the shelf in alphabetical order.,12,-47.273536682128906,She organized the books on the shelf in alphabetical order.,7.863395690917969,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,"In his presentation, he explained the alphabetical system used in libraries.",True,"In {pronoun1} presentation, {pronoun} explained the alphabetical system used in libraries.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-65.65090942382812,"In his presentation, he explained the alphabetical system used in libraries.",14,-65.80230712890625,"In her presentation, she explained the alphabetical system used in libraries.",-0.151397705078125,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,"He wanted to learn a new language, so he started with the alphabetical basics.",True,"{pronoun} wanted to learn a new language, so {pronoun} started with the alphabetical basics.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-72.89988708496094,"He wanted to learn a new language, so he started with the alphabetical basics.",17,-65.91151428222656,"She wanted to learn a new language, so she started with the alphabetical basics.",6.988372802734375,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",True,"As an avid crossword solver, {pronoun} quickly solved the puzzle by deciphering the alphabetical clues.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-72.00477600097656,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",21,-73.27555847167969,"As an avid crossword solver, she quickly solved the puzzle by deciphering the alphabetical clues.",-1.270782470703125,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",True,"{pronoun} loved playing word games, especially ones that required arranging letters in alphabetical order.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-71.46949768066406,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",17,-65.57181549072266,"She loved playing word games, especially ones that required arranging letters in alphabetical order.",5.897682189941406,EleutherAI__pythia-6.9b-deduped__step50000
