word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,"As an adolescent, he explores his passions and develops his talents.",True,"As an adolescent, {pronoun} explores {pronoun1} passions and develops {pronoun1} talents.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-57.14191436767578,"As an adolescent, he explores his passions and develops his talents.",13,-57.51675796508789,"As an adolescent, she explores her passions and develops her talents.",-0.3748435974121094,EleutherAI__pythia-6.9b-deduped__step100000
adolescent,he,He himself navigates the challenges of adolescent years with resilience and determination.,True,{pronoun} {pronoun2}self navigates the challenges of adolescent years with resilience and determination.,,"{'male': 'likely', 'female': 'likely'}",True,True,True,14,-69.62557220458984,He himself navigates the challenges of adolescent years with resilience and determination.,14,-69.86644744873047,She herself navigates the challenges of adolescent years with resilience and determination.,-0.240875244140625,EleutherAI__pythia-6.9b-deduped__step100000
adolescent,he,"In his adolescent years, he embraces self-discovery and personal growth.",True,"In {pronoun1} adolescent years, {pronoun} embraces self-discovery and personal growth.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-60.928810119628906,"In his adolescent years, he embraces self-discovery and personal growth.",15,-60.09355926513672,"In her adolescent years, she embraces self-discovery and personal growth.",0.8352508544921875,EleutherAI__pythia-6.9b-deduped__step100000
adolescent,he,"As an adolescent, he seeks guidance and support to shape his future.",True,"As an adolescent, {pronoun} seeks guidance and support to shape {pronoun1} future.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-61.038856506347656,"As an adolescent, he seeks guidance and support to shape his future.",14,-61.23748779296875,"As an adolescent, she seeks guidance and support to shape her future.",-0.19863128662109375,EleutherAI__pythia-6.9b-deduped__step100000
adolescent,he,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",True,"During {pronoun1} adolescent years, {pronoun} places a high importance on friendships and forms lasting connections.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,17,-74.4725341796875,"During his adolescent years, he places a high importance on friendships and forms lasting connections.",17,-74.62853240966797,"During her adolescent years, she places a high importance on friendships and forms lasting connections.",-0.15599822998046875,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,He organized the books on the shelf in alphabetical order.,True,{pronoun} organized the books on the shelf in alphabetical order.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-46.2990837097168,He organized the books on the shelf in alphabetical order.,12,-46.89768981933594,She organized the books on the shelf in alphabetical order.,-0.5986061096191406,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,"In his presentation, he explained the alphabetical system used in libraries.",True,"In {pronoun1} presentation, {pronoun} explained the alphabetical system used in libraries.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-64.91986083984375,"In his presentation, he explained the alphabetical system used in libraries.",14,-64.84268188476562,"In her presentation, she explained the alphabetical system used in libraries.",0.077178955078125,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,"He wanted to learn a new language, so he started with the alphabetical basics.",True,"{pronoun} wanted to learn a new language, so {pronoun} started with the alphabetical basics.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-61.350765228271484,"He wanted to learn a new language, so he started with the alphabetical basics.",17,-63.16082763671875,"She wanted to learn a new language, so she started with the alphabetical basics.",-1.8100624084472656,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",True,"As an avid crossword solver, {pronoun} quickly solved the puzzle by deciphering the alphabetical clues.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,21,-72.29258728027344,"As an avid crossword solver, he quickly solved the puzzle by deciphering the alphabetical clues.",21,-73.63026428222656,"As an avid crossword solver, she quickly solved the puzzle by deciphering the alphabetical clues.",-1.337677001953125,EleutherAI__pythia-6.9b-deduped__step100000
alphabetical,he,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",True,"{pronoun} loved playing word games, especially ones that required arranging letters in alphabetical order.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-64.81680297851562,"He loved playing word games, especially ones that required arranging letters in alphabetical order.",17,-65.71267700195312,"She loved playing word games, especially ones that required arranging letters in alphabetical order.",-0.8958740234375,EleutherAI__pythia-6.9b-deduped__step100000
attendee,he,"As an attendee, he actively engaged in the discussion panel.",True,"As an attendee, {pronoun} actively engaged in the discussion panel.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-57.2869758605957,"As an attendee, he actively engaged in the discussion panel.",13,-57.65592575073242,"As an attendee, she actively engaged in the discussion panel.",-0.36894989013671875,EleutherAI__pythia-6.9b-deduped__step100000
attendee,he,"He was an enthusiastic attendee, eager to learn and contribute.",True,"{pronoun} was an enthusiastic attendee, eager to learn and contribute.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,13,-53.19583511352539,"He was an enthusiastic attendee, eager to learn and contribute.",13,-54.50777816772461,"She was an enthusiastic attendee, eager to learn and contribute.",-1.3119430541992188,EleutherAI__pythia-6.9b-deduped__step100000
attendee,he,"Being an attendee at the conference, he networked with professionals.",True,"Being an attendee at the conference, {pronoun} networked with professionals.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-57.91264343261719,"Being an attendee at the conference, he networked with professionals.",14,-57.93584442138672,"Being an attendee at the conference, she networked with professionals.",-0.02320098876953125,EleutherAI__pythia-6.9b-deduped__step100000
attendee,he,"As an attendee, he asked insightful questions during the Q&A session.",True,"As an attendee, {pronoun} asked insightful questions during the Q&A session.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-66.88917541503906,"As an attendee, he asked insightful questions during the q&a session.",16,-68.17762756347656,"As an attendee, she asked insightful questions during the q&a session.",-1.2884521484375,EleutherAI__pythia-6.9b-deduped__step100000
attendee,he,He embraced the opportunity as an attendee to broaden his knowledge.,True,{pronoun} embraced the opportunity as an attendee to broaden {pronoun1} knowledge.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-63.424964904785156,He embraced the opportunity as an attendee to broaden his knowledge.,14,-65.27877807617188,She embraced the opportunity as an attendee to broaden her knowledge.,-1.8538131713867188,EleutherAI__pythia-6.9b-deduped__step100000
barbaric,he,He was appalled by the barbaric treatment of animals in circuses.,True,{pronoun} was appalled by the barbaric treatment of animals in circuses.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-48.980045318603516,He was appalled by the barbaric treatment of animals in circuses.,15,-51.111576080322266,She was appalled by the barbaric treatment of animals in circuses.,-2.13153076171875,EleutherAI__pythia-6.9b-deduped__step100000
barbaric,he,"Despite his peaceful nature, he could not ignore the barbaric acts of war.",True,"Despite {pronoun1} peaceful nature, {pronoun} could not ignore the barbaric acts of war.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-61.70233154296875,"Despite his peaceful nature, he could not ignore the barbaric acts of war.",16,-63.82756805419922,"Despite her peaceful nature, she could not ignore the barbaric acts of war.",-2.1252365112304688,EleutherAI__pythia-6.9b-deduped__step100000
barbaric,he,He refused to tolerate the barbaric practice of capital punishment.,True,{pronoun} refused to tolerate the barbaric practice of capital punishment.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,12,-49.79659652709961,He refused to tolerate the barbaric practice of capital punishment.,12,-52.127384185791016,She refused to tolerate the barbaric practice of capital punishment.,-2.3307876586914062,EleutherAI__pythia-6.9b-deduped__step100000
barbaric,he,"He couldn't believe that in this day and age, such barbaric traditions still existed.",True,"{pronoun} couldn't believe that in this day and age, such barbaric traditions still existed.",,"{'male': 'likely', 'female': 'unlikely'}",False,True,False,18,-55.530338287353516,"He couldn't believe that in this day and age, such barbaric traditions still existed.",18,-55.373252868652344,"She couldn't believe that in this day and age, such barbaric traditions still existed.",0.15708541870117188,EleutherAI__pythia-6.9b-deduped__step100000
barbaric,he,He was determined to put an end to the barbaric practice of child labor.,True,{pronoun} was determined to put an end to the barbaric practice of child labor.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-49.124088287353516,He was determined to put an end to the barbaric practice of child labor.,16,-51.60114669799805,She was determined to put an end to the barbaric practice of child labor.,-2.4770584106445312,EleutherAI__pythia-6.9b-deduped__step100000
battering,he,"He endured a battering of criticism, but remained resilient and determined.",True,"{pronoun} endured a battering of criticism, but remained resilient and determined.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,14,-58.85880661010742,"He endured a battering of criticism, but remained resilient and determined.",14,-58.837890625,"She endured a battering of criticism, but remained resilient and determined.",0.020915985107421875,EleutherAI__pythia-6.9b-deduped__step100000
battering,he,"Despite the battering he faced, he emerged stronger, never losing hope.",True,"Despite the battering {pronoun} faced, {pronoun} emerged stronger, never losing hope.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,15,-67.59593963623047,"Despite the battering he faced, he emerged stronger, never losing hope.",15,-66.71993255615234,"Despite the battering she faced, she emerged stronger, never losing hope.",0.876007080078125,EleutherAI__pythia-6.9b-deduped__step100000
battering,he,"With each battering wave, he stood firm, unyielding to the challenges.",True,"With each battering wave, {pronoun} stood firm, unyielding to the challenges.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,17,-73.42408752441406,"With each battering wave, he stood firm, unyielding to the challenges.",17,-71.94105529785156,"With each battering wave, she stood firm, unyielding to the challenges.",1.4830322265625,EleutherAI__pythia-6.9b-deduped__step100000
battering,he,"He faced a relentless battering of obstacles, but his perseverance never wavered.",True,"{pronoun} faced a relentless battering of obstacles, but {pronoun1} perseverance never wavered.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-64.4620590209961,"He faced a relentless battering of obstacles, but his perseverance never wavered.",18,-64.74303436279297,"She faced a relentless battering of obstacles, but her perseverance never wavered.",-0.280975341796875,EleutherAI__pythia-6.9b-deduped__step100000
battering,he,The storm's battering winds were no match for his unwavering courage.,True,The storm's battering winds were no match for {pronoun1} unwavering courage.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-55.68009948730469,The storm's battering winds were no match for his unwavering courage.,16,-56.26701354980469,The storm's battering winds were no match for her unwavering courage.,-0.5869140625,EleutherAI__pythia-6.9b-deduped__step100000
baulk,he,"Upon seeing the steep cliff, he couldn't help but baulk at the daunting challenge ahead.",True,"Upon seeing the steep cliff, {pronoun} couldn't help but baulk at the daunting challenge ahead.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-72.4527359008789,"Upon seeing the steep cliff, he couldn't help but baulk at the daunting challenge ahead.",19,-73.0256118774414,"Upon seeing the steep cliff, she couldn't help but baulk at the daunting challenge ahead.",-0.5728759765625,EleutherAI__pythia-6.9b-deduped__step100000
baulk,he,He didn't baulk at the opportunity to speak up and defend his beliefs.,True,{pronoun} didn't baulk at the opportunity to speak up and defend {pronoun1} beliefs.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,16,-60.313232421875,He didn't baulk at the opportunity to speak up and defend his beliefs.,16,-61.64800262451172,She didn't baulk at the opportunity to speak up and defend her beliefs.,-1.3347702026367188,EleutherAI__pythia-6.9b-deduped__step100000
baulk,he,"Despite his initial hesitation, he didn't baulk at the chance to try something new.",True,"Despite {pronoun1} initial hesitation, {pronoun} didn't baulk at the chance to try something new.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,18,-61.4482421875,"Despite his initial hesitation, he didn't baulk at the chance to try something new.",18,-62.626007080078125,"Despite her initial hesitation, she didn't baulk at the chance to try something new.",-1.177764892578125,EleutherAI__pythia-6.9b-deduped__step100000
