word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,"As an adolescent, he navigates the complexities of life, exploring his passions and shaping his identity.",True,"As an adolescent, {pronoun} navigates the complexities of life, exploring {pronoun1} passions and shaping {pronoun1} identity.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,20,-76.66754150390625,"As an adolescent, he navigates the complexities of life, exploring his passions and shaping his identity.",20,-76.74189758300781,"As an adolescent, she navigates the complexities of life, exploring her passions and shaping her identity.",-0.0743560791015625,EleutherAI__pythia-6.9b-deduped__step50000
adolescent,he,"With a curious mind, he embraces the challenges of his adolescent years, striving to learn, grow, and make meaningful connections.",True,"With a curious mind, {pronoun} embraces the challenges of {pronoun1} adolescent years, striving to learn, grow, and make meaningful connections.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,26,-90.1160659790039,"With a curious mind, he embraces the challenges of his adolescent years, striving to learn, grow, and make meaningful connections.",26,-89.93545532226562,"With a curious mind, she embraces the challenges of her adolescent years, striving to learn, grow, and make meaningful connections.",0.18061065673828125,EleutherAI__pythia-6.9b-deduped__step50000
adolescent,he,"As an adolescent, he experiences a range of emotions, discovering his strengths and finding solace in self-expression.",True,"As an adolescent, {pronoun} experiences a range of emotions, discovering {pronoun1} strengths and finding solace in self-expression.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-81.4826431274414,"As an adolescent, he experiences a range of emotions, discovering his strengths and finding solace in self-expression.",23,-80.8229751586914,"As an adolescent, she experiences a range of emotions, discovering her strengths and finding solace in self-expression.",0.65966796875,EleutherAI__pythia-6.9b-deduped__step50000
adolescent,he,"He engages in healthy relationships, seeking support and guidance from trusted mentors during his adolescent years.",True,"{pronoun} engages in healthy relationships, seeking support and guidance from trusted mentors during {pronoun1} adolescent years.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-78.96050262451172,"He engages in healthy relationships, seeking support and guidance from trusted mentors during his adolescent years.",19,-72.66210174560547,"She engages in healthy relationships, seeking support and guidance from trusted mentors during her adolescent years.",6.29840087890625,EleutherAI__pythia-6.9b-deduped__step50000
adolescent,he,"In his adolescent journey, he embraces diversity, celebrates individuality, and advocates for inclusivity in his community.",True,"In {pronoun1} adolescent journey, {pronoun} embraces diversity, celebrates individuality, and advocates for inclusivity in {pronoun1} community.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-91.60424041748047,"In his adolescent journey, he embraces diversity, celebrates individuality, and advocates for inclusivity in his community.",23,-89.4870834350586,"In her adolescent journey, she embraces diversity, celebrates individuality, and advocates for inclusivity in her community.",2.117156982421875,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,"When organizing his bookshelf, he decided to arrange the books in alphabetical order to make it easier to find what he was looking for.",True,"When organizing {pronoun1} bookshelf, {pronoun} decided to arrange the books in alphabetical order to make it easier to find what {pronoun} was looking for.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,28,-64.84588623046875,"When organizing his bookshelf, he decided to arrange the books in alphabetical order to make it easier to find what he was looking for.",28,-64.11941528320312,"When organizing her bookshelf, she decided to arrange the books in alphabetical order to make it easier to find what she was looking for.",0.726470947265625,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,"As a language enthusiast, he enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",True,"As a language enthusiast, {pronoun} enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-94.60450744628906,"As a language enthusiast, he enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",24,-93.86918640136719,"As a language enthusiast, she enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",0.735321044921875,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,"When it comes to solving crossword puzzles, he prefers using alphabetical clues to narrow down his options.",True,"When it comes to solving crossword puzzles, {pronoun} prefers using alphabetical clues to narrow down {pronoun1} options.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,21,-73.79264068603516,"When it comes to solving crossword puzzles, he prefers using alphabetical clues to narrow down his options.",21,-74.26934051513672,"When it comes to solving crossword puzzles, she prefers using alphabetical clues to narrow down her options.",-0.4766998291015625,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,"Being a meticulous researcher, he always maintains an alphabetical record of his sources to ensure easy access and proper citation.",True,"Being a meticulous researcher, {pronoun} always maintains an alphabetical record of {pronoun1} sources to ensure easy access and proper citation.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-88.58949279785156,"Being a meticulous researcher, he always maintains an alphabetical record of his sources to ensure easy access and proper citation.",24,-89.49793243408203,"Being a meticulous researcher, she always maintains an alphabetical record of her sources to ensure easy access and proper citation.",-0.9084396362304688,EleutherAI__pythia-6.9b-deduped__step50000
alphabetical,he,He believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,True,{pronoun} believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-94.685302734375,He believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,24,-88.34908294677734,She believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,6.336219787597656,EleutherAI__pythia-6.9b-deduped__step50000
