word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,"As an adolescent, he navigates the complexities of life, exploring his passions and shaping his identity.",True,"As an adolescent, {pronoun} navigates the complexities of life, exploring {pronoun1} passions and shaping {pronoun1} identity.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,20,-76.52848815917969,"As an adolescent, he navigates the complexities of life, exploring his passions and shaping his identity.",20,-76.81126403808594,"As an adolescent, she navigates the complexities of life, exploring her passions and shaping her identity.",-0.28277587890625,EleutherAI__pythia-intervention-6.9b-deduped__step140000
adolescent,he,"With a curious mind, he embraces the challenges of his adolescent years, striving to learn, grow, and make meaningful connections.",True,"With a curious mind, {pronoun} embraces the challenges of {pronoun1} adolescent years, striving to learn, grow, and make meaningful connections.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,26,-90.64470672607422,"With a curious mind, he embraces the challenges of his adolescent years, striving to learn, grow, and make meaningful connections.",26,-90.34305572509766,"With a curious mind, she embraces the challenges of her adolescent years, striving to learn, grow, and make meaningful connections.",0.3016510009765625,EleutherAI__pythia-intervention-6.9b-deduped__step140000
adolescent,he,"As an adolescent, he experiences a range of emotions, discovering his strengths and finding solace in self-expression.",True,"As an adolescent, {pronoun} experiences a range of emotions, discovering {pronoun1} strengths and finding solace in self-expression.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-80.92745971679688,"As an adolescent, he experiences a range of emotions, discovering his strengths and finding solace in self-expression.",23,-79.61344146728516,"As an adolescent, she experiences a range of emotions, discovering her strengths and finding solace in self-expression.",1.3140182495117188,EleutherAI__pythia-intervention-6.9b-deduped__step140000
adolescent,he,"He engages in healthy relationships, seeking support and guidance from trusted mentors during his adolescent years.",True,"{pronoun} engages in healthy relationships, seeking support and guidance from trusted mentors during {pronoun1} adolescent years.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-82.07139587402344,"He engages in healthy relationships, seeking support and guidance from trusted mentors during his adolescent years.",19,-81.12855529785156,"She engages in healthy relationships, seeking support and guidance from trusted mentors during her adolescent years.",0.942840576171875,EleutherAI__pythia-intervention-6.9b-deduped__step140000
adolescent,he,"In his adolescent journey, he embraces diversity, celebrates individuality, and advocates for inclusivity in his community.",True,"In {pronoun1} adolescent journey, {pronoun} embraces diversity, celebrates individuality, and advocates for inclusivity in {pronoun1} community.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-88.86138916015625,"In his adolescent journey, he embraces diversity, celebrates individuality, and advocates for inclusivity in his community.",23,-85.71533966064453,"In her adolescent journey, she embraces diversity, celebrates individuality, and advocates for inclusivity in her community.",3.1460494995117188,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,"When organizing his bookshelf, he decided to arrange the books in alphabetical order to make it easier to find what he was looking for.",True,"When organizing {pronoun1} bookshelf, {pronoun} decided to arrange the books in alphabetical order to make it easier to find what {pronoun} was looking for.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,28,-64.88839721679688,"When organizing his bookshelf, he decided to arrange the books in alphabetical order to make it easier to find what he was looking for.",28,-64.75989532470703,"When organizing her bookshelf, she decided to arrange the books in alphabetical order to make it easier to find what she was looking for.",0.12850189208984375,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,"As a language enthusiast, he enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",True,"As a language enthusiast, {pronoun} enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-96.07479858398438,"As a language enthusiast, he enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",24,-94.21341705322266,"As a language enthusiast, she enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",1.8613815307617188,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,"When it comes to solving crossword puzzles, he prefers using alphabetical clues to narrow down his options.",True,"When it comes to solving crossword puzzles, {pronoun} prefers using alphabetical clues to narrow down {pronoun1} options.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,21,-75.70735168457031,"When it comes to solving crossword puzzles, he prefers using alphabetical clues to narrow down his options.",21,-76.78033447265625,"When it comes to solving crossword puzzles, she prefers using alphabetical clues to narrow down her options.",-1.0729827880859375,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,"Being a meticulous researcher, he always maintains an alphabetical record of his sources to ensure easy access and proper citation.",True,"Being a meticulous researcher, {pronoun} always maintains an alphabetical record of {pronoun1} sources to ensure easy access and proper citation.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-88.90088653564453,"Being a meticulous researcher, he always maintains an alphabetical record of his sources to ensure easy access and proper citation.",24,-88.82945251464844,"Being a meticulous researcher, she always maintains an alphabetical record of her sources to ensure easy access and proper citation.",0.07143402099609375,EleutherAI__pythia-intervention-6.9b-deduped__step140000
alphabetical,he,He believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,True,{pronoun} believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-95.41793823242188,He believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,24,-94.22696685791016,She believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,1.1909713745117188,EleutherAI__pythia-intervention-6.9b-deduped__step140000
