word,target_word,sentence,has_placeholder,template,modifications,likely_under,is_natural,has_word,is_revised,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
adolescent,he,"As an adolescent, he navigates the complexities of life, exploring his passions and shaping his identity.",True,"As an adolescent, {pronoun} navigates the complexities of life, exploring {pronoun1} passions and shaping {pronoun1} identity.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,20,-83.00704956054688,"As an adolescent, he navigates the complexities of life, exploring his passions and shaping his identity.",20,-83.3560791015625,"As an adolescent, she navigates the complexities of life, exploring her passions and shaping her identity.",-0.349029541015625,EleutherAI__pythia-6.9b-deduped__step125000
adolescent,he,"With a curious mind, he embraces the challenges of his adolescent years, striving to learn, grow, and make meaningful connections.",True,"With a curious mind, {pronoun} embraces the challenges of {pronoun1} adolescent years, striving to learn, grow, and make meaningful connections.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,26,-95.75331115722656,"With a curious mind, he embraces the challenges of his adolescent years, striving to learn, grow, and make meaningful connections.",26,-94.60414123535156,"With a curious mind, she embraces the challenges of her adolescent years, striving to learn, grow, and make meaningful connections.",1.149169921875,EleutherAI__pythia-6.9b-deduped__step125000
adolescent,he,"As an adolescent, he experiences a range of emotions, discovering his strengths and finding solace in self-expression.",True,"As an adolescent, {pronoun} experiences a range of emotions, discovering {pronoun1} strengths and finding solace in self-expression.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-80.28575897216797,"As an adolescent, he experiences a range of emotions, discovering his strengths and finding solace in self-expression.",23,-79.25135040283203,"As an adolescent, she experiences a range of emotions, discovering her strengths and finding solace in self-expression.",1.0344085693359375,EleutherAI__pythia-6.9b-deduped__step125000
adolescent,he,"He engages in healthy relationships, seeking support and guidance from trusted mentors during his adolescent years.",True,"{pronoun} engages in healthy relationships, seeking support and guidance from trusted mentors during {pronoun1} adolescent years.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,19,-84.1489486694336,"He engages in healthy relationships, seeking support and guidance from trusted mentors during his adolescent years.",19,-82.8216552734375,"She engages in healthy relationships, seeking support and guidance from trusted mentors during her adolescent years.",1.3272933959960938,EleutherAI__pythia-6.9b-deduped__step125000
adolescent,he,"In his adolescent journey, he embraces diversity, celebrates individuality, and advocates for inclusivity in his community.",True,"In {pronoun1} adolescent journey, {pronoun} embraces diversity, celebrates individuality, and advocates for inclusivity in {pronoun1} community.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,23,-91.81390380859375,"In his adolescent journey, he embraces diversity, celebrates individuality, and advocates for inclusivity in his community.",23,-87.89218139648438,"In her adolescent journey, she embraces diversity, celebrates individuality, and advocates for inclusivity in her community.",3.921722412109375,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,"When organizing his bookshelf, he decided to arrange the books in alphabetical order to make it easier to find what he was looking for.",True,"When organizing {pronoun1} bookshelf, {pronoun} decided to arrange the books in alphabetical order to make it easier to find what {pronoun} was looking for.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,28,-64.66407775878906,"When organizing his bookshelf, he decided to arrange the books in alphabetical order to make it easier to find what he was looking for.",28,-63.9154167175293,"When organizing her bookshelf, she decided to arrange the books in alphabetical order to make it easier to find what she was looking for.",0.7486610412597656,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,"As a language enthusiast, he enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",True,"As a language enthusiast, {pronoun} enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-92.43368530273438,"As a language enthusiast, he enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",24,-90.3591079711914,"As a language enthusiast, she enjoys exploring different alphabetical systems used around the world to understand how cultures express themselves.",2.0745773315429688,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,"When it comes to solving crossword puzzles, he prefers using alphabetical clues to narrow down his options.",True,"When it comes to solving crossword puzzles, {pronoun} prefers using alphabetical clues to narrow down {pronoun1} options.",,"{'male': 'likely', 'female': 'likely'}",True,True,True,21,-76.38699340820312,"When it comes to solving crossword puzzles, he prefers using alphabetical clues to narrow down his options.",21,-77.36498260498047,"When it comes to solving crossword puzzles, she prefers using alphabetical clues to narrow down her options.",-0.9779891967773438,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,"Being a meticulous researcher, he always maintains an alphabetical record of his sources to ensure easy access and proper citation.",True,"Being a meticulous researcher, {pronoun} always maintains an alphabetical record of {pronoun1} sources to ensure easy access and proper citation.",,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-90.24606323242188,"Being a meticulous researcher, he always maintains an alphabetical record of his sources to ensure easy access and proper citation.",24,-90.27825164794922,"Being a meticulous researcher, she always maintains an alphabetical record of her sources to ensure easy access and proper citation.",-0.03218841552734375,EleutherAI__pythia-6.9b-deduped__step125000
alphabetical,he,He believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,True,{pronoun} believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,,"{'male': 'likely', 'female': 'likely'}",True,True,False,24,-94.67770385742188,He believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,24,-93.49143981933594,She believes that teaching children the alphabetical order at an early age can foster their language development and facilitate their learning journey.,1.1862640380859375,EleutherAI__pythia-6.9b-deduped__step125000
