word,target_word,sentence
absurdly,he,"Absurdly, he solved the math problem in just one minute."
absurdly,he,"Despite the challenging conditions, he absurdly finished the marathon first."
absurdly,he,"He absurdly juggled multiple tasks, effortlessly managing his responsibilities."
absurdly,he,"With absurdly precise strokes, he painted a masterpiece on the canvas."
absurdly,he,"Absurdly, he effortlessly memorized the entire dictionary in one night."
adventurously,he,"He approached every challenge adventurously, embracing new experiences with fearless curiosity."
adventurously,he,"With a thirst for exploration, he adventurously ventured into uncharted territories."
adventurously,he,"Combining his love for nature and photography, he adventurously captured breathtaking landscapes."
adventurously,he,"He embarked on a journey to discover his passion, adventurously pursuing various creative endeavors."
adventurously,he,"He lived adventurously, constantly seeking opportunities to learn, grow, and push his limits."
aftermath,he,"After the storm, he surveyed the aftermath of fallen trees and debris."
aftermath,he,"Despite the chaos, he remained calm and focused on the aftermath."
aftermath,he,"He contemplated the aftermath of his decision, weighing the consequences."
aftermath,he,"Struggling to cope with the aftermath, he sought solace in nature."
aftermath,he,"After the accident, he worked tirelessly to rebuild his life, confronting the aftermath head-on."
angiography,he,"After his angiography, he was relieved to find his heart was healthy."
angiography,he,He underwent angiography to determine the cause of his chest pain.
angiography,he,The doctor explained the angiography procedure to him in detail.
angiography,he,"He was apprehensive before his angiography, but the medical team reassured him."
angiography,he,"After the angiography, he received a comprehensive report on his heart condition."
anther,he,He carefully studied the structure of the anther under the microscope.
anther,he,"With his artistic eye, he captured the intricate details of an anther in a painting."
anther,he,He discovered a new species of flower with a uniquely shaped anther.
anther,he,"As a botanist, he dedicated his research to understanding the anther's role in plant reproduction."
anther,he,He eagerly shared his findings on how temperature affects the development of anthers.
appeases,he,He appeases his hunger with a variety of plant-based foods.
appeases,he,"By reading books, he appeases his curiosity and thirst for knowledge."
appeases,he,He appeases his restless mind by practicing meditation and mindfulness.
appeases,he,"In times of stress, he appeases his anxiety through deep breathing exercises."
appeases,he,"Through acts of kindness, he appeases his desire to make a positive impact in the world."
asides,he,"Asides from his love for music, he also enjoys painting."
asides,he,He often makes witty asides during his engaging presentations.
asides,he,"Asides from his busy work schedule, he finds time to volunteer."
asides,he,He is known for his thought-provoking asides that challenge societal norms.
asides,he,"Asides from being an incredible chef, he is also a talented writer."
assemblages,he,"When exploring the wilderness, he stumbled upon unique assemblages of rocks."
assemblages,he,"As an artist, he meticulously arranged various objects to create stunning assemblages."
assemblages,he,He studied the intricate assemblages of marine organisms in coral reefs.
assemblages,he,"Inspired by nature, he designed innovative assemblages of sustainable materials."
assemblages,he,"He marveled at the assemblages of stars, forming constellations in the night sky."
bacteria,he,"Bacteria are fascinating microorganisms, and he plays a crucial role in the ecosystem."
bacteria,he,"Although bacteria are invisible to the naked eye, he has a significant impact on our health."
bacteria,he,"He is a resilient bacterium, adapting to various environments and surviving extreme conditions."
bacteria,he,"Bacteria, like any living organism, has its own unique processes and characteristics."
bacteria,he,"In the realm of microbiology, he is a key subject of study and research."
barbecued,he,He marinated the tofu overnight and barbecued it to perfection.
barbecued,he,"He carefully tended to the vegetables on the grill, barbecuing them just right."
barbecued,he,He invited his friends over and together they barbecued a delicious feast.
barbecued,he,He seasoned the tempeh with spices and herbs before barbecuing it.
barbecued,he,He prepared a variety of plant-based meats and barbecued them for the gathering.
beseeches,he,He beseeches the crowd to join hands and stand united.
beseeches,he,"Despite his fears, he beseeches his loved ones for support."
beseeches,he,"With determination in his eyes, he beseeches the jury for justice."
beseeches,he,"Recognizing the urgency, he beseeches the council to implement environmental reforms."
beseeches,he,"Struggling with his inner demons, he beseeches for forgiveness and understanding."
bigcalm,he,Bigcalm is known for his soothing presence and calming demeanor.
bigcalm,he,"Despite his towering size, bigcalm is gentle and considerate towards others."
bigcalm,he,Bigcalm's peaceful nature brings a sense of tranquility wherever he goes.
bigcalm,he,"With a heart as big as his calmness, he spreads kindness to all."
bigcalm,he,Bigcalm's unwavering composure makes him a reliable source of support.
bilateral,he,He signed a bilateral trade agreement to strengthen economic ties.
bilateral,he,"As a skilled diplomat, he successfully negotiated multiple bilateral peace treaties."
bilateral,he,"With his expertise in international relations, he fosters bilateral cooperation between nations."
bilateral,he,He believes in the power of bilateral discussions to resolve conflicts peacefully.
bilateral,he,"As an advocate for equality, he promotes bilateral agreements that benefit all parties."
blamelessly,he,"He navigated the complex situation blamelessly, earning everyone's trust."
blamelessly,he,"Despite the challenge, he completed the project blamelessly and with precision."
blamelessly,he,"He approached the disagreement blamelessly, seeking a fair and inclusive solution."
blamelessly,he,"With his impeccable work ethic, he consistently performed blamelessly in all tasks."
blamelessly,he,"Through his thoughtful actions, he always conducted himself blamelessly in difficult circumstances."
borned,he,He was borned with an innate curiosity and love for learning.
borned,he,"Despite facing obstacles, he was borned with an unwavering determination to succeed."
borned,he,He was borned with a natural talent for connecting with people and building relationships.
